tag_id,name,category,count,aliases,is_core,is_attire
384842,moriya_suwako_(touhou),4,19186,"[""moriya_suwako_(touhou)"", ""/ms""]",False,False
2082,rumia_(touhou),4,19422,"[""rumia_(touhou)""]",False,False
401582,kazami_yuuka_(touhou),4,18087,"[""kazami_yuuka_(touhou)"", ""kazami_yuka""]",False,False
593109,miki_sayaka_(mahou_shoujo_madoka_magica),4,18590,"[""miki_sayaka_(mahou_shoujo_madoka_magica)""]",False,False
427184,reiuji_utsuho_(touhou),4,18269,"[""reiuji_utsuho_(touhou)"", ""okuu""]",False,False
474,chen_(touhou),4,18384,"[""chen_(touhou)""]",False,False
1414209,mash_kyrielight_(fate_grand_order),4,17484,"[""mash_kyrielight_(fate_grand_order)"", ""shielder_(fate/grand_order)""]",False,False
473327,tatara_kogasa_(touhou),4,16825,"[""tatara_kogasa_(touhou)""]",False,False
383392,kawashiro_nitori_(touhou),4,16692,"[""kawashiro_nitori_(touhou)""]",False,False
12302,kamishirasawa_keine_(touhou),4,16353,"[""kamishirasawa_keine_(touhou)"", ""/kk""]",False,False
415326,hinanawi_tenshi_(touhou),4,16141,"[""hinanawi_tenshi_(touhou)"", ""tenshi_hinanai"", ""hinanai_tenshi""]",False,False
604258,sakura_kyoko_(mahou_shoujo_madoka_magica),4,15907,"[""sakura_kyoko_(mahou_shoujo_madoka_magica)"", ""sakura_kyouko""]",False,False
593108,tomoe_mami_(mahou_shoujo_madoka_magica),4,15610,"[""tomoe_mami_(mahou_shoujo_madoka_magica)""]",False,False
12306,houraisan_kaguya_(touhou),4,15217,"[""houraisan_kaguya_(touhou)"", ""/hk""]",False,False
1799,koakuma_(touhou),4,14785,"[""koakuma_(touhou)""]",False,False
12300,mystia_lorelei_(touhou),4,14959,"[""mystia_lorelei_(touhou)""]",False,False
475833,souryuu_asuka_langley_(neon_genesis_evangelion),4,14884,"[""souryuu_asuka_langley_(neon_genesis_evangelion)"", ""asuka_langley_souryuu"", ""shikinami_asuka_langley"", ""shikinami_asuka_langely"", ""shikinami_asuka_langly"", ""soryuu_asuka_langly"", ""souryuu_asuka_langly"", ""/sal"", ""soryu_asuka_langley"", ""sohryu_asuka_langley""]",False,False
12303,inaba_tewi_(touhou),4,14186,"[""inaba_tewi_(touhou)"", ""inaba_tei""]",False,False
12313,ibuki_suika_(touhou),4,14190,"[""ibuki_suika_(touhou)""]",False,False
473267,nazrin_(touhou),4,13709,"[""nazrin_(touhou)""]",False,False
503349,hijiri_byakuren_(touhou),4,13222,"[""hijiri_byakuren_(touhou)""]",False,False
393597,kagamine_len_(VOCALOID),4,13857,"[""kagamine_len_(VOCALOID)"", ""kagamine_ren""]",False,False
6313,link_(the_legend_of_zelda),4,15540,"[""link_(the_legend_of_zelda)""]",False,False
1686237,raiden_shogun_(genshin_impact),4,15759,"[""raiden_shogun_(genshin_impact)"", ""raiden_(genshin_impact)"", ""raiden_shogun_(genshin_impact)"", ""baal_(genshin_impact)""]",False,False
503343,houjuu_nue_(touhou),4,12662,"[""houjuu_nue_(touhou)""]",False,False
1533309,houshou_marine_(hololive),4,14306,"[""houshou_marine_(hololive)""]",False,False
384841,yasaka_kanako_(touhou),4,11864,"[""yasaka_kanako_(touhou)""]",False,False
1593594,gawr_gura_(hololive),4,13926,"[""gawr_gura_(hololive)""]",False,False
12305,yagokoro_eirin_(touhou),4,11779,"[""yagokoro_eirin_(touhou)"", ""/ye""]",False,False
457810,megurine_luka_(VOCALOID),4,11990,"[""megurine_luka_(VOCALOID)""]",False,False
413783,mizuhashi_parsee_(touhou),4,11587,"[""mizuhashi_parsee_(touhou)""]",False,False
3861,pikachu_(pokemon),4,12707,"[""pikachu_(pokemon)""]",False,False
456150,akiyama_mio_(k-on!),4,10227,"[""akiyama_mio_(k-on!)""]",False,False
638495,toyosatomimi_no_miko_(touhou),4,10234,"[""toyosatomimi_no_miko_(touhou)""]",False,False
9466,suzumiya_haruhi_(suzumiya_haruhi),4,10240,"[""suzumiya_haruhi_(suzumiya_haruhi)"", ""/sh"", ""haruhi_suzumiya""]",False,False
13814,morichika_rinnosuke_(touhou),4,9645,"[""morichika_rinnosuke_(touhou)"", ""kourin"", ""rinnosuke_morichika""]",False,False
94496,princess_zelda_(the_legend_of_zelda),4,12215,"[""princess_zelda_(the_legend_of_zelda)"", ""zelda""]",False,False
384197,kagiyama_hina_(touhou),4,10482,"[""kagiyama_hina_(touhou)""]",False,False
2075918,inkling_player_character_(splatoon),4,13414,"[""inkling_player_character_(splatoon)"", ""inkling""]",False,False
391888,tifa_lockhart_(final_fantasy),4,12024,"[""tifa_lockhart_(final_fantasy)"", ""tifa_lockheart""]",False,False
465977,hoshiguma_yuugi_(touhou),4,9611,"[""hoshiguma_yuugi_(touhou)"", ""hoshiguma_yugi""]",False,False
7441,fate_testarossa_(mahou_shoujo_lyrical_nanoha),4,9463,"[""fate_testarossa_(mahou_shoujo_lyrical_nanoha)"", ""fate_t_harlaown"", ""fate_testarossa_harlaown"", ""/ft""]",False,False
700405,nishizumi_miho_(girls_und_panzer),4,9542,"[""nishizumi_miho_(girls_und_panzer)""]",False,False
465646,tohsaka_rin_(fate),4,9147,"[""tohsaka_rin_(fate)"", ""toosaka_rin""]",False,False
7493,daiyousei_(touhou),4,9493,"[""daiyousei_(touhou)""]",False,False
638499,mononobe_no_futo_(touhou),4,9317,"[""mononobe_no_futo_(touhou)""]",False,False
12299,wriggle_nightbug_(touhou),4,9220,"[""wriggle_nightbug_(touhou)""]",False,False
599169,shanghai_doll_(touhou),4,9172,"[""shanghai_doll_(touhou)""]",False,False
472387,nakano_azusa_(k-on!),4,8923,"[""nakano_azusa_(k-on!)""]",False,False
9715,nagato_yuki_(suzumiya_haruhi),4,8932,"[""nagato_yuki_(suzumiya_haruhi)"", ""/ny"", ""yuki.n""]",False,False
1479836,shirakami_fubuki_(hololive),4,11323,"[""shirakami_fubuki_(hololive)""]",False,False
465688,shiki_eiki_(touhou),4,9129,"[""shiki_eiki_(touhou)"", ""/syx"", ""sikieiki_yamaxanadu"", ""shikieiki_yamaxanadu""]",False,False
12342,usami_renko_(touhou),4,9429,"[""usami_renko_(touhou)""]",False,False
395918,misaka_mikoto_(toaru_majutsu_no_index),4,9256,"[""misaka_mikoto_(toaru_majutsu_no_index)""]",False,False
12311,onozuka_komachi_(touhou),4,8994,"[""onozuka_komachi_(touhou)""]",False,False
12108,illyasviel_von_einzbern_(fate),4,9063,"[""illyasviel_von_einzbern_(fate)"", ""ilya""]",False,False
455424,hirasawa_yui_(k-on!),4,8475,"[""hirasawa_yui_(k-on!)""]",False,False
506041,maribel_hearn_(touhou),4,9096,"[""maribel_hearn_(touhou)"", ""maribel_han""]",False,False
600200,kyubey_(mahou_shoujo_madoka_magica),4,8756,"[""kyubey_(mahou_shoujo_madoka_magica)"", ""kyuubey"", ""kyuubee""]",False,False
1733099,yae_miko_(genshin_impact),4,10139,"[""yae_miko_(genshin_impact)"", ""yae_(genshin_impact)""]",False,False
1233711,imaizumi_kagerou_(touhou),4,8693,"[""imaizumi_kagerou_(touhou)""]",False,False
1964304,gotoh_hitori_(bocchi_the_rock!),4,12881,"[""gotoh_hitori_(bocchi_the_rock!)"", ""bocchi_(bocchi_the_rock!)"", ""gotou_hitori""]",False,False
8327,ayanami_rei_(neon_genesis_evangelion),4,8868,"[""ayanami_rei_(neon_genesis_evangelion)""]",False,False
503351,toramaru_shou_(touhou),4,7898,"[""toramaru_shou_(touhou)""]",False,False
8552,takamachi_nanoha_(mahou_shoujo_lyrical_nanoha),4,7892,"[""takamachi_nanoha_(mahou_shoujo_lyrical_nanoha)"", ""/tn""]",False,False
1511608,inkling_girl_(splatoon),4,11382,"[""inkling_girl_(splatoon)""]",False,False
1531173,usada_pekora_(hololive),4,9395,"[""usada_pekora_(hololive)""]",False,False
378876,joseph_joestar_(jojo_no_kimyou_na_bouken),4,7690,"[""joseph_joestar_(jojo_no_kimyou_na_bouken)""]",False,False
1231258,matoi_ryuuko_(kill_la_kill),4,7951,"[""matoi_ryuuko_(kill_la_kill)""]",False,False
1648389,yor_briar_(spy_x_family),4,8571,"[""yor_briar_(spy_x_family)"", ""yor_forger""]",False,False
1525565,hoshimachi_suisei_(hololive),4,10923,"[""hoshimachi_suisei_(hololive)"", ""hoshimati_suisei"", ""suisei_channel""]",False,False
456151,tainaka_ritsu_(k-on!),4,7243,"[""tainaka_ritsu_(k-on!)""]",False,False
544560,himekaidou_hatate_(touhou),4,7476,"[""himekaidou_hatate_(touhou)""]",False,False
1287532,megumin_(kono_subarashii_sekai_ni_shukufuku_wo!),4,8517,"[""megumin_(kono_subarashii_sekai_ni_shukufuku_wo!)""]",False,False
592977,nishikino_maki_(love_live!),4,7449,"[""nishikino_maki_(love_live!)""]",False,False
1593596,ninomae_ina'nis,4,8813,"[""ninomae_ina'nis""]",False,False
1593595,mori_calliope_(hololive),4,8874,"[""mori_calliope_(hololive)"", ""calliope_mori""]",False,False
713730,kafuu_chino_(gochuumon_wa_usagi_desu_ka?),4,7231,"[""kafuu_chino_(gochuumon_wa_usagi_desu_ka?)""]",False,False
638538,kaku_seiga_(touhou),4,7250,"[""kaku_seiga_(touhou)""]",False,False
615562,toujou_nozomi_(love_live!),4,0,"[""toujou_nozomi_(love_live!)""]",False,False
593046,sonoda_umi_(love_live!),4,7160,"[""sonoda_umi_(love_live!)""]",False,False
662185,shibuya_rin_(idolmaster_cinderella_girls),4,7072,"[""shibuya_rin_(idolmaster_cinderella_girls)""]",False,False
503350,murasa_minamitsu_(touhou),4,7173,"[""murasa_minamitsu_(touhou)""]",False,False
1585358,northern_ocean_princess_(kantai_collection),4,6710,"[""northern_ocean_princess_(kantai_collection)"", ""northern_ocean_hime""]",False,False
699794,nanami_chiaki_(danganronpa),4,10291,"[""nanami_chiaki_(danganronpa)""]",False,False
1495213,minato_aqua_(hololive),4,8527,"[""minato_aqua_(hololive)""]",False,False
445942,gardevoir_(pokemon),4,11243,"[""gardevoir_(pokemon)""]",False,False
593043,ayase_eli_(love_live!),4,6853,"[""ayase_eli_(love_live!)"", ""ayase_eri""]",False,False
592974,yazawa_nico_(love_live!),4,6871,"[""yazawa_nico_(love_live!)""]",False,False
656409,yuzuki_yukari_(vocaloid),4,7543,"[""yuzuki_yukari_(vocaloid)""]",False,False
413645,nagae_iku_(touhou),4,6712,"[""nagae_iku_(touhou)""]",False,False
54494,kujo_jotaro_(jojo_no_kimyou_na_bouken),4,6929,"[""kujo_jotaro_(jojo_no_kimyou_na_bouken)"", ""kuujou_joutarou""]",False,False
1233709,hata_no_kokoro_(touhou),4,6812,"[""hata_no_kokoro_(touhou)""]",False,False
570051,ibaraki_kasen_(touhou),4,6655,"[""ibaraki_kasen_(touhou)"", ""ibara_kasen""]",False,False
13108,chun-li_(street_fighter),4,7175,"[""chun-li_(street_fighter)"", ""chun_li"", ""chunli""]",False,False
7439,kinomoto_sakura_(cardcaptor_sakura),4,7208,"[""kinomoto_sakura_(cardcaptor_sakura)""]",False,False
1518952,nekomata_okayu_(hololive),4,7940,"[""nekomata_okayu_(hololive)""]",False,False
638583,soga_no_tojiko_(touhou),4,6396,"[""soga_no_tojiko_(touhou)""]",False,False
10365,cloud_strife_(final_fantasy),4,10016,"[""cloud_strife_(final_fantasy)""]",False,False
413652,kurodani_yamame_(touhou),4,6248,"[""kurodani_yamame_(touhou)""]",False,False
619180,kasodani_kyouko_(touhou),4,6251,"[""kasodani_kyouko_(touhou)""]",False,False
7438,matou_sakura_(fate),4,6093,"[""matou_sakura_(fate)""]",False,False
619181,miyako_yoshika_(touhou),4,6275,"[""miyako_yoshika_(touhou)""]",False,False
473328,kumoi_ichirin_(touhou),4,6207,"[""kumoi_ichirin_(touhou)""]",False,False
1239690,rensouhou-chan_(kantai_collection),4,6059,"[""rensouhou-chan_(kantai_collection)""]",False,False
1593597,takanashi_kiara_(hololive),4,7440,"[""takanashi_kiara_(hololive)""]",False,False
101752,hoshii_miki_(idolmaster),4,5970,"[""hoshii_miki_(idolmaster)""]",False,False
1328621,clownpiece_(touhou),4,6137,"[""clownpiece_(touhou)""]",False,False
1549065,tokoyami_towa_(hololive),4,7558,"[""tokoyami_towa_(hololive)""]",False,False
1243755,kijin_seija_(touhou),4,5865,"[""kijin_seija_(touhou)""]",False,False
382074,hiiragi_kagami_(lucky_star),4,5906,"[""hiiragi_kagami_(lucky_star)""]",False,False
11941,samus_aran_(metroid),4,6317,"[""samus_aran_(metroid)"", ""samus""]",False,False
456152,kotobuki_tsumugi_(k-on!),4,5650,"[""kotobuki_tsumugi_(k-on!)""]",False,False
1593598,watson_amelia_(hololive),4,6619,"[""watson_amelia_(hololive)"", ""amelia_watson""]",False,False
713720,nishizumi_maho_(girls_und_panzer),4,5882,"[""nishizumi_maho_(girls_und_panzer)""]",False,False
11498,kirby_(kirby),4,7323,"[""kirby_(kirby)""]",False,False
1685272,ouro_kronii_(hololive),4,7529,"[""ouro_kronii_(hololive)"", ""kronii_ouro""]",False,False
1651926,kamisato_ayaka_(genshin_impact),4,6437,"[""kamisato_ayaka_(genshin_impact)"", ""ayaka_(genshin_impact)"", ""kamisato_ayaka_(genshin_impact)""]",False,False
52967,princess_peach_(super_mario),4,6663,"[""princess_peach_(super_mario)""]",False,False
1685271,nanashi_mumei_(hololive),4,7708,"[""nanashi_mumei_(hololive)"", ""mumei_nanashi""]",False,False
1233706,sekibanki_(touhou),4,5776,"[""sekibanki_(touhou)""]",False,False
713721,itsumi_erika_(girls_und_panzer),4,5733,"[""itsumi_erika_(girls_und_panzer)""]",False,False
10658,emiya_shirou_(fate),4,6157,"[""emiya_shirou_(fate)""]",False,False
383424,aki_minoriko_(touhou),4,5664,"[""aki_minoriko_(touhou)""]",False,False
593045,minami_kotori_(love_live!),4,5484,"[""minami_kotori_(love_live!)""]",False,False
466669,c.c._(code_geass),4,5478,"[""c.c._(code_geass)"", ""cc""]",False,False
452021,hieda_no_akyuu_(touhou),4,5606,"[""hieda_no_akyuu_(touhou)"", ""hieda_no_akyu""]",False,False
382075,izumi_konata_(lucky_star),4,5585,"[""izumi_konata_(lucky_star)"", ""konata""]",False,False
279302,dio_brando_(jojo_no_kimyou_na_bouken),4,5643,"[""dio_brando_(jojo_no_kimyou_na_bouken)""]",False,False
405454,aerith_gainsborough_(final_fantasy),4,7680,"[""aerith_gainsborough_(final_fantasy)"", ""aeris_gainsborough""]",False,False
7866,tsukino_usagi_(sailor_moon),4,5583,"[""tsukino_usagi_(sailor_moon)""]",False,False
434767,caesar_anthonio_zeppeli_(jojo_no_kimyou_na_bouken),4,5143,"[""caesar_anthonio_zeppeli_(jojo_no_kimyou_na_bouken)""]",False,False
1533307,shirogane_noel_(hololive),4,5878,"[""shirogane_noel_(hololive)""]",False,False
9071,amami_haruka_(idolmaster),4,5177,"[""amami_haruka_(idolmaster)""]",False,False
1515171,sakura_miko_(hololive),4,7976,"[""sakura_miko_(hololive)""]",False,False
1243757,sukuna_shinmyoumaru_(touhou),4,5114,"[""sukuna_shinmyoumaru_(touhou)""]",False,False
510663,yoko_littner_(tengen_toppa_gurren_lagann),4,5049,"[""yoko_littner_(tengen_toppa_gurren_lagann)"", ""yoko_ritona""]",False,False
638500,futatsuiwa_mamizou_(touhou),4,5105,"[""futatsuiwa_mamizou_(touhou)""]",False,False
700403,akiyama_yukari_(girls_und_panzer),4,4997,"[""akiyama_yukari_(girls_und_panzer)""]",False,False
383855,aki_shizuha_(touhou),4,5006,"[""aki_shizuha_(touhou)""]",False,False
1518950,inugami_korone_(hololive),4,5832,"[""inugami_korone_(hololive)""]",False,False
424565,shijou_takane_(idolmaster),4,4977,"[""shijou_takane_(idolmaster)""]",False,False
12295,letty_whiterock_(touhou),4,4907,"[""letty_whiterock_(touhou)""]",False,False
701140,komaeda_nagito_(danganronpa),4,6097,"[""komaeda_nagito_(danganronpa)""]",False,False
1246753,senketsu_(kill_la_kill),4,4903,"[""senketsu_(kill_la_kill)""]",False,False
593044,kousaka_honoka_(love_live!),4,0,"[""kousaka_honoka_(love_live!)""]",False,False
466315,ash_ketchum_(pokemon),4,5215,"[""ash_ketchum_(pokemon)"", ""ash_(pokemon)"", ""satoshi_(pokemon)""]",False,False
1549061,amane_kanata_(hololive),4,5791,"[""amane_kanata_(hololive)""]",False,False
21,suigintou_(rozen_maiden),4,4745,"[""suigintou_(rozen_maiden)""]",False,False
1316173,watanabe_you_(love_live!),4,5936,"[""watanabe_you_(love_live!)""]",False,False
1502759,ookami_mio_(hololive),4,5785,"[""ookami_mio_(hololive)""]",False,False
1248945,wo-class_aircraft_carrier_(kantai_collection),4,4624,"[""wo-class_aircraft_carrier_(kantai_collection)"", ""wo-class_(kantai_collection)""]",False,False
1500247,oozora_subaru_(hololive),4,5822,"[""oozora_subaru_(hololive)""]",False,False
422767,gumi_(vocaloid),4,4937,"[""gumi_(vocaloid)""]",False,False
1231257,kiryuuin_satsuki_(kill_la_kill),4,4789,"[""kiryuuin_satsuki_(kill_la_kill)""]",False,False
1328656,hecatia_lapislazuli_(touhou),4,4948,"[""hecatia_lapislazuli_(touhou)""]",False,False
9072,kisaragi_chihaya_(idolmaster),4,4931,"[""kisaragi_chihaya_(idolmaster)""]",False,False
9079,kikuchi_makoto_(idolmaster),4,4759,"[""kikuchi_makoto_(idolmaster)""]",False,False
665139,shirasaka_koume_(idolmaster_cinderella_girls),4,4906,"[""shirasaka_koume_(idolmaster_cinderella_girls)""]",False,False
1511455,yumemi_riamu_(idolmaster_cinderella_girls),4,5142,"[""yumemi_riamu_(idolmaster_cinderella_girls)""]",False,False
9078,minase_iori_(idolmaster),4,4608,"[""minase_iori_(idolmaster)""]",False,False
15550,morrigan_aensland_(darkstalkers),4,5676,"[""morrigan_aensland_(darkstalkers)""]",False,False
422691,oshino_shinobu_(bakemonogatari),4,4994,"[""oshino_shinobu_(bakemonogatari)""]",False,False
615222,hoshizora_rin_(love_live!),4,4541,"[""hoshizora_rin_(love_live!)""]",False,False
1770073,nishikigi_chisato_(lycoris_recoil),4,6249,"[""nishikigi_chisato_(lycoris_recoil)""]",False,False
1934883,oma_kokichi_(danganronpa),4,7050,"[""oma_kokichi_(danganronpa)"", ""ouma_kokichi""]",False,False
1531312,uruha_rushia_(hololive),4,4431,"[""uruha_rushia_(hololive)""]",False,False
660315,shimamura_uzuki_(idolmaster_cinderella_girls),4,4550,"[""shimamura_uzuki_(idolmaster_cinderella_girls)""]",False,False
472979,saber_alter_(fate),4,4452,"[""saber_alter_(fate)"", ""black_saber"", ""dark_saber""]",False,False
1292960,midoriya_izuku_(boku_no_hero_academia),4,5162,"[""midoriya_izuku_(boku_no_hero_academia)"", ""deku_(boku_no_hero_academia)""]",False,False
1586173,yukihana_lamy_(hololive),4,5163,"[""yukihana_lamy_(hololive)""]",False,False
13270,cammy_white_(street_fighter),4,4775,"[""cammy_white_(street_fighter)""]",False,False
460796,ex-keine_(touhou),4,4341,"[""ex-keine_(touhou)"", ""ex_keine"", ""exkeine""]",False,False
1586175,shishiro_botan_(hololive),4,5197,"[""shishiro_botan_(hololive)""]",False,False
1719003,sakamata_chloe_(hololive),4,6006,"[""sakamata_chloe_(hololive)""]",False,False
425446,ganaha_hibiki_(idolmaster),4,4311,"[""ganaha_hibiki_(idolmaster)""]",False,False
1561704,higuchi_madoka_(idolmaster),4,5036,"[""higuchi_madoka_(idolmaster)""]",False,False
1435314,oyama_mahiro_(onimai),4,5907,"[""oyama_mahiro_(onimai)""]",False,False
701382,hinata_hajime_(danganronpa),4,5516,"[""hinata_hajime_(danganronpa)""]",False,False
665166,takagaki_kaede_(idolmaster_cinderella_girls),4,4411,"[""takagaki_kaede_(idolmaster_cinderella_girls)""]",False,False
1233049,sagisawa_fumika_(idolmaster_cinderella_girls),4,4365,"[""sagisawa_fumika_(idolmaster_cinderella_girls)""]",False,False
16266,son_goku_(dragon_ball),4,5301,"[""son_goku_(dragon_ball)"", ""son_gokuu"", ""goku""]",False,False
9750,asahina_mikuru_(suzumiya_haruhi),4,4222,"[""asahina_mikuru_(suzumiya_haruhi)""]",False,False
1586112,frieren_(sousou_no_frieren),4,8849,"[""frieren_(sousou_no_frieren)""]",False,False
1233712,wakasagihime_(touhou),4,4289,"[""wakasagihime_(touhou)""]",False,False
646093,ultimate_madoka_(mahou_shoujo_madoka_magica),4,4395,"[""ultimate_madoka_(mahou_shoujo_madoka_magica)"", ""madokami"", ""goddess_madoka""]",False,False
12257,ikari_shinji_(neon_genesis_evangelion),4,4532,"[""ikari_shinji_(neon_genesis_evangelion)""]",False,False
1328609,kishin_sagume_(touhou),4,4220,"[""kishin_sagume_(touhou)""]",False,False
1527899,kitagawa_marin_(sono_bisque_doll_wa_koi_wo_suru),4,4498,"[""kitagawa_marin_(sono_bisque_doll_wa_koi_wo_suru)""]",False,False
1805355,suletta_mercury_(gundam),4,5924,"[""suletta_mercury_(gundam)"", ""protagonist_(gundam_suisei_no_majo)""]",False,False
1934951,saihara_shuichi_(danganronpa),4,6153,"[""saihara_shuichi_(danganronpa)"", ""saihara_shuuichi""]",False,False
592976,koizumi_hanayo_(love_live!),4,3954,"[""koizumi_hanayo_(love_live!)""]",False,False
1491767,murasaki_shion_(hololive),4,4517,"[""murasaki_shion_(hololive)""]",False,False
8882,lily_white_(touhou),4,4049,"[""lily_white_(touhou)""]",False,False
670056,kuroki_tomoko_(watamote),4,4188,"[""kuroki_tomoko_(watamote)""]",False,False
3030,mario_(super_mario),4,4898,"[""mario_(super_mario)""]",False,False
664384,jougasaki_mika_(idolmaster_cinderella_girls),4,3923,"[""jougasaki_mika_(idolmaster_cinderella_girls)""]",False,False
9075,takatsuki_yayoi_(idolmaster),4,3953,"[""takatsuki_yayoi_(idolmaster)""]",False,False
9681,kyon_(suzumiya_haruhi),4,3918,"[""kyon_(suzumiya_haruhi)""]",False,False
1493247,bowsette_(super_mario),4,3841,"[""bowsette_(super_mario)""]",False,False
1292959,uraraka_ochako_(boku_no_hero_academia),4,0,"[""uraraka_ochako_(boku_no_hero_academia)""]",False,False
1549082,kiryu_coco_(hololive),4,3877,"[""kiryu_coco_(hololive)"", ""kiryuu_coco""]",False,False
1719009,la+_darknesss,4,4533,"[""la+_darknesss"", ""laplus_darknesss""]",False,False
663994,kanzaki_ranko_(idolmaster_cinderella_girls),4,3808,"[""kanzaki_ranko_(idolmaster_cinderella_girls)""]",False,False
11055,furude_rika_(higurashi_no_naku_koro_ni),4,3899,"[""furude_rika_(higurashi_no_naku_koro_ni)""]",False,False
8048,sailor_moon_(sailor_moon),4,4004,"[""sailor_moon_(sailor_moon)"", ""sailormoon""]",False,False
11853,haruno_sakura_(naruto),4,4099,"[""haruno_sakura_(naruto)""]",False,False
700407,takebe_saori_(girls_und_panzer),4,3819,"[""takebe_saori_(girls_und_panzer)""]",False,False
445932,eevee_(pokemon),4,4852,"[""eevee_(pokemon)""]",False,False
1316172,tsushima_yoshiko_(love_live!),4,4070,"[""tsushima_yoshiko_(love_live!)""]",False,False
620127,narukami_yuu_(persona),4,3872,"[""narukami_yuu_(persona)"", ""seta_souji"", ""protagonist_(persona4)"", ""protagonist_(persona_4)""]",False,False
413714,kisume_(touhou),4,3671,"[""kisume_(touhou)""]",False,False
1770074,inoue_takina_(lycoris_recoil),4,5125,"[""inoue_takina_(lycoris_recoil)""]",False,False
593780,super_sonico_(sonico),4,3580,"[""super_sonico_(sonico)"", ""soniko"", ""sonico"", ""super_soniko""]",False,False
1500246,nakiri_ayame_(hololive),4,4233,"[""nakiri_ayame_(hololive)""]",False,False
1585359,seaport_princess_(kantai_collection),4,3554,"[""seaport_princess_(kantai_collection)"", ""seaport_hime""]",False,False
1782917,kita_ikuyo_(bocchi_the_rock!),4,6517,"[""kita_ikuyo_(bocchi_the_rock!)""]",False,False
1533296,shiranui_flare_(hololive),4,4195,"[""shiranui_flare_(hololive)""]",False,False
1685270,hakos_baelz_(hololive),4,4719,"[""hakos_baelz_(hololive)""]",False,False
1265245,ichinose_shiki_(idolmaster),4,3661,"[""ichinose_shiki_(idolmaster)""]",False,False
14152,kakyoin_noriaki_(jojo_no_kimyou_na_bouken),4,3608,"[""kakyoin_noriaki_(jojo_no_kimyou_na_bouken)"", ""kakyouin_noriaki""]",False,False
1159816,mirko_(boku_no_hero_academia),4,4658,"[""mirko_(boku_no_hero_academia)"", ""miruko_(boku_no_hero_academia)"", ""usagiyama_rumi""]",False,False
687394,nitta_minami_(idolmaster_cinderella_girls),4,3556,"[""nitta_minami_(idolmaster_cinderella_girls)""]",False,False
1480186,takarada_rikka_(ssss.gridman),4,3972,"[""takarada_rikka_(ssss.gridman)""]",False,False
550231,gokou_ruri_(oreimo),4,3520,"[""gokou_ruri_(oreimo)"", ""kuroneko_(oreimo)""]",False,False
1271042,kiana_kaslana_(honkai_impact),4,5204,"[""kiana_kaslana_(honkai_impact)""]",False,False
